Individu,Lieu_depart,Temps_attente,Temps_trajet,Heure_depart,Heure_arrivee,Lieu_arrivee,Numero_trajet
1,Rue,1.22,0.23,16.685201874365784,16.915201874365785,Rue,3
46,Rue,0.14,0.23,16.707630542536908,16.93763054253691,Rue,5
29,Sans,0.23,0.07,16.93219214657191,17.00219214657191,Rue,4
65,Entreprise,11.67,0.17,16.9161836912741,17.0861836912741,Rue,2
59,Rue,5.84,0.49,16.706067662316386,17.196067662316384,Rue,4
18,Rue,1.72,0.36,17.002635540481865,17.362635540481868,Rue,6
67,Rue,2.85,0.11,17.316329124775383,17.426329124775382,Rue,4
35,Domicile,1.29,0.31,17.16887514788839,17.47887514788839,Rue,7
17,Domicile,3.47,0.43,17.06450812374766,17.49450812374766,Domicile,3
46,Rue,0.08,0.5,17.017630542536907,17.517630542536907,Rue,6
71,Parking,0.42,0.3,17.272060906889173,17.57206090688917,Parking,7
72,Entreprise,8.79,1.3,16.325073035860903,17.625073035860904,Rue,2
64,Parking,0.99,0.12,17.52217390790928,17.64217390790928,Rue,6
53,Rue,0.64,0.14,17.504868447951115,17.644868447951115,Sans,6
22,Domicile,3.11,0.27,17.398798037765424,17.668798037765423,Domicile,6
95,Domicile,8.54,0.19,17.481261683807865,17.671261683807863,Parking,4
63,Entreprise,9.74,0.11,17.6663795920848,17.7763795920848,Sans,4
65,Rue,0.67,0.08,17.756183691274103,17.8361836912741,Domicile,3
88,Rue,1.79,0.2,17.646125734851495,17.846125734851494,Domicile,5
53,Sans,0.01,0.2,17.654868447951117,17.854868447951116,Rue,7
8,Rue,1.44,0.37,17.554318456625445,17.924318456625443,Domicile,3
94,Rue,5.22,0.15,17.84671440343334,17.99671440343334,Rue,4
29,Rue,0.52,0.51,17.52219214657191,18.032192146571912,Domicile,5
74,Rue,1.93,0.5,17.532603691234993,18.032603691234993,Rue,6
64,Rue,0.23,0.2,17.872173907909282,18.07217390790928,Domicile,7
6,Rue,3.76,0.05,18.04665156204382,18.096651562043817,Rue,4
7,Entreprise,8.95,0.08,18.016926447156536,18.096926447156534,Domicile,4
59,Rue,0.72,0.21,17.916067662316383,18.126067662316384,Domicile,5
63,Sans,0.0,0.37,17.7763795920848,18.146379592084802,Entreprise,5
61,Parking,4.76,0.77,17.42374270188909,18.193742701889086,Rue,4
71,Parking,0.35,0.29,17.922060906889172,18.21206090688917,Domicile,8
14,Domicile,5.15,0.13,18.20140059249042,18.331400592490418,Rue,3
70,Parking,1.55,0.51,17.86102740407641,18.371027404076408,Domicile,8
56,Entreprise,12.16,0.05,18.32732803829733,18.377328038297332,Rue,2
93,Parking,7.74,0.24,18.17215835175945,18.412158351759448,Domicile,3
78,Domicile,4.41,0.46,17.994217699715858,18.45421769971586,Parking,4
54,Entreprise,7.8,0.12,18.376634316894997,18.496634316894998,Domicile,3
31,Parking,1.61,0.72,17.85375609586694,18.57375609586694,Domicile,8
24,Domicile,5.17,0.54,18.128913627973837,18.668913627973836,Rue,6
52,Rue,4.5,0.13,18.58726224891585,18.717262248915848,Rue,3
76,Rue,2.43,0.25,18.5455934533577,18.7955934533577,Domicile,6
30,Domicile,13.07,0.14,18.677416677767937,18.817416677767937,Sans,3
4,Entreprise,8.81,0.47,18.42928686744292,18.899286867442918,Domicile,4
47,Parking,2.55,0.59,18.357131515536075,18.947131515536075,Rue,10
49,Entreprise,8.2,0.29,18.66838305491911,18.95838305491911,Domicile,3
32,Domicile,4.31,0.58,18.391717192979826,18.971717192979828,Sans,5
60,Entreprise,9.46,0.21,18.812780198556506,19.022780198556507,Rue,4
30,Sans,0.01,0.23,18.82741667776794,19.057416677767936,Domicile,4
96,Parking,1.91,0.35,18.715217859352475,19.065217859352472,Domicile,10
32,Sans,0.02,0.08,18.991717192979827,19.07171719297983,Domicile,6
99,Rue,4.11,0.08,19.02033754873494,19.10033754873494,Domicile,3
92,Rue,4.34,0.1,19.048189137325043,19.14818913732504,Rue,6
90,Rue,2.48,0.07,19.101697796667402,19.171697796667402,Rue,6
27,Rue,7.07,0.29,18.9091616046095,19.1991616046095,Rue,6
83,Rue,6.72,0.46,18.747152864584155,19.207152864584152,Domicile,5
61,Rue,1.14,0.15,19.333742701889086,19.483742701889085,Domicile,5
86,Domicile,6.65,0.27,19.35301406814611,19.623014068146105,Parking,4
19,Rue,6.54,0.31,19.358616654215744,19.668616654215747,Domicile,6
18,Rue,2.21,0.12,19.57263554048187,19.692635540481866,Domicile,7
45,Entreprise,8.78,0.13,19.582999465144383,19.712999465144385,Domicile,3
57,Domicile,4.78,0.31,19.408001132874226,19.718001132874225,Rue,3
66,Entreprise,14.3,0.47,19.259567719403307,19.729567719403306,Domicile,2
81,Domicile,7.06,0.34,19.450394169752922,19.790394169752922,Parking,3
3,Rue,15.11,0.33,19.522490574399505,19.852490574399503,Domicile,2
67,Rue,2.29,0.19,19.71632912477538,19.906329124775382,Rue,5
21,Domicile,7.1,0.19,19.723571782834668,19.91357178283467,Domicile,4
86,Parking,0.29,0.22,19.913014068146104,20.133014068146107,Domicile,5
24,Rue,1.31,0.17,19.978913627973835,20.148913627973837,Domicile,7
69,Domicile,3.53,0.18,20.04277640944922,20.22277640944922,Domicile,4
52,Rue,1.11,0.41,19.827262248915847,20.237262248915847,Domicile,4
63,Entreprise,1.93,0.19,20.076379592084802,20.266379592084803,Domicile,6
37,Entreprise,8.44,0.3,20.005413718584954,20.30541371858495,Domicile,5
35,Rue,1.72,1.13,19.19887514788839,20.32887514788839,Rue,8
12,Domicile,9.39,0.16,20.25192976805788,20.41192976805788,Domicile,2
90,Rue,1.21,0.09,20.381697796667403,20.471697796667403,Parking,7
5,Parking,3.22,0.49,19.98578558036058,20.475785580360583,Domicile,3
54,Domicile,1.9,0.11,20.396634316894996,20.506634316894996,Rue,4
43,Rue,5.85,0.66,19.891003650055303,20.551003650055303,Parking,6
46,Rue,2.12,0.93,19.637630542536908,20.567630542536907,Domicile,7
9,Domicile,7.25,0.28,20.346425580891196,20.626425580891198,Rue,4
72,Rue,2.87,0.14,20.495073035860905,20.635073035860906,Domicile,3
95,Parking,2.85,0.15,20.521261683807865,20.671261683807863,Rue,5
56,Rue,1.8,0.5,20.177328038297333,20.677328038297333,Domicile,3
58,Domicile,3.65,0.71,20.279602916158233,20.989602916158233,Rue,9
3,Domicile,1.05,0.09,20.902490574399504,20.992490574399504,Rue,3
55,Rue,5.42,0.11,20.926853369101558,21.03685336910156,Domicile,4
36,Domicile,8.55,0.31,20.83120215278602,21.141202152786022,Rue,6
48,Domicile,5.26,0.07,21.079016082204,21.149016082204,Parking,6
35,Rue,0.78,0.1,21.10887514788839,21.20887514788839,Domicile,9
80,Parking,7.09,0.45,20.798406595394525,21.248406595394528,Domicile,4
81,Parking,1.27,0.22,21.06039416975292,21.28039416975292,Domicile,4
17,Domicile,3.56,0.25,21.05450812374766,21.30450812374766,Rue,4
18,Domicile,1.41,0.27,21.102635540481867,21.372635540481866,Rue,8
82,Domicile,5.64,0.12,21.25833161943076,21.37833161943076,Domicile,7
78,Parking,2.87,0.13,21.32421769971586,21.45421769971586,Domicile,5
48,Parking,0.13,0.18,21.279016082204,21.459016082204,Domicile,7
39,Domicile,16.95,0.4,21.095269477271607,21.495269477271606,Sans,2
33,Rue,13.3,0.26,21.237904091870504,21.497904091870502,Rue,5
87,Domicile,7.18,0.08,21.418630723228254,21.498630723228256,Parking,5
47,Rue,2.22,0.4,21.167131515536074,21.567131515536076,Rue,11
43,Parking,0.85,0.21,21.401003650055305,21.611003650055302,Domicile,7
39,Sans,0.07,0.13,21.565269477271606,21.695269477271605,Domicile,3
60,Rue,2.42,0.28,21.442780198556505,21.722780198556507,Rue,5
2,Rue,12.01,0.36,21.38317677276029,21.74317677276029,Domicile,3
57,Rue,0.88,1.18,20.598001132874224,21.778001132874223,Rue,4
11,Domicile,7.02,0.21,21.62110528782882,21.83110528782882,Rue,4
36,Rue,0.59,0.12,21.73120215278602,21.851202152786023,Domicile,7
68,Domicile,4.91,0.15,21.737697909092812,21.887697909092815,Sans,9
88,Domicile,3.97,0.14,21.816125734851493,21.956125734851494,Rue,6
27,Rue,2.44,0.33,21.6391616046095,21.9691616046095,Rue,7
93,Domicile,3.37,0.23,21.78215835175945,22.01215835175945,Parking,4
26,Rue,5.89,0.38,21.665038814209815,22.045038814209814,Domicile,4
9,Rue,0.91,0.54,21.536425580891198,22.076425580891197,Domicile,5
20,Entreprise,13.7,0.41,21.685887896623395,22.095887896623395,Domicile,3
14,Rue,3.23,0.57,21.56140059249042,22.13140059249042,Domicile,4
60,Rue,0.32,0.1,22.042780198556507,22.14278019855651,Domicile,6
67,Rue,1.94,0.32,21.846329124775384,22.16632912477538,Parking,6
62,Rue,6.99,0.87,21.320431509092543,22.190431509092544,Rue,6
68,Sans,0.1,0.35,21.987697909092816,22.337697909092814,Entreprise,10
45,Domicile,1.59,1.06,21.302999465144385,22.362999465144384,Domicile,4
75,Domicile,9.48,0.41,21.98424954470144,22.39424954470144,Parking,3
6,Rue,4.04,0.31,22.136651562043816,22.44665156204382,Rue,5
74,Rue,4.09,0.34,22.122603691234993,22.462603691234992,Rue,7
80,Domicile,1.24,0.06,22.488406595394526,22.54840659539453,Domicile,5
58,Rue,1.44,0.17,22.429602916158235,22.599602916158233,Domicile,10
32,Domicile,3.25,0.3,22.32171719297983,22.62171719297983,Domicile,7
39,Domicile,0.51,0.42,22.205269477271607,22.625269477271605,Rue,4
78,Domicile,1.01,0.21,22.46421769971586,22.674217699715857,Domicile,6
90,Parking,2.19,0.05,22.661697796667404,22.7116977966674,Domicile,8
34,Domicile,11.21,0.9,21.8518636297968,22.7518636297968,Parking,3
18,Rue,1.14,0.32,22.512635540481867,22.832635540481867,Parking,9
77,Domicile,6.9,0.16,22.69411630881552,22.85411630881552,Sans,3
27,Rue,0.76,0.14,22.7291616046095,22.8691616046095,Rue,8
65,Domicile,4.81,0.27,22.6461836912741,22.9161836912741,Parking,4
77,Sans,0.02,0.11,22.87411630881552,22.98411630881552,Domicile,4
70,Domicile,4.39,0.25,22.76102740407641,23.01102740407641,Rue,9
61,Domicile,3.21,0.33,22.693742701889086,23.023742701889084,Rue,6
67,Parking,0.65,0.24,22.81632912477538,23.05632912477538,Domicile,7
25,Domicile,9.11,0.02,23.13618696507107,23.15618696507107,Rue,4
75,Parking,0.04,0.78,22.43424954470144,23.214249544701442,Domicile,4
61,Rue,0.11,0.12,23.133742701889084,23.253742701889085,Rue,7
79,Domicile,10.5,0.18,23.146689356404245,23.326689356404245,Domicile,9
18,Parking,0.3,0.21,23.132635540481868,23.34263554048187,Rue,10
69,Domicile,2.79,0.36,23.01277640944922,23.37277640944922,Rue,5
88,Rue,0.51,0.91,22.466125734851495,23.37612573485149,Rue,7
24,Domicile,3.02,0.22,23.168913627973836,23.388913627973835,Entreprise,8
50,Domicile,11.29,0.22,23.17668979525857,23.396689795258574,Domicile,6
70,Rue,0.19,0.23,23.20102740407641,23.43102740407641,Parking,10
44,Domicile,11.42,0.07,23.419814624365696,23.489814624365696,Rue,7
92,Rue,4.1,0.37,23.248189137325042,23.61818913732504,Domicile,7
54,Rue,2.84,0.29,23.346634316894995,23.636634316894995,Domicile,5
70,Parking,0.02,0.21,23.45102740407641,23.66102740407641,Domicile,11
59,Domicile,5.45,0.12,23.576067662316383,23.696067662316384,Rue,6
57,Rue,1.47,0.51,23.248001132874222,23.758001132874224,Domicile,5
97,Domicile,8.42,0.31,23.534792136198256,23.844792136198258,Rue,4
2,Domicile,1.96,0.24,23.70317677276029,23.94317677276029,Domicile,4
