Individu,Lieu_depart,Temps_attente,Temps_trajet,Heure_depart,Heure_arrivee,Lieu_arrivee,Numero_trajet
231,Rue,0.39,0.21,5.286367298858138,5.496367298858138,Rue,2
380,Domicile,5.357074858333277,0.14,5.357074858333277,5.497074858333277,Rue,1
86,Parking,1.12,0.16,5.337094395331779,5.4970943953317795,Domicile,2
317,Domicile,5.412780309573054,0.09,5.412780309573054,5.502780309573054,Parking,1
446,Domicile,5.278331512375134,0.23,5.278331512375134,5.508331512375134,Rue,1
85,Rue,5.452619189331159,0.06,5.452619189331159,5.512619189331159,Rue,1
288,Domicile,5.08408675305908,0.43,5.08408675305908,5.51408675305908,Domicile,1
361,Domicile,5.372780382494332,0.15,5.372780382494332,5.522780382494332,Rue,1
29,Rue,0.74,0.2,5.323440195101963,5.523440195101963,Domicile,2
152,Rue,4.9936786733359355,0.53,4.9936786733359355,5.523678673335936,Rue,1
202,Rue,0.57,0.45,5.0744536757780425,5.524453675778043,Rue,2
344,Domicile,5.464854928354029,0.06,5.464854928354029,5.524854928354029,Parking,1
128,Domicile,5.208056813739005,0.32,5.208056813739005,5.528056813739005,Domicile,1
349,Domicile,5.370557968300709,0.16,5.370557968300709,5.530557968300709,Rue,1
345,Domicile,5.229023571170197,0.31,5.229023571170197,5.539023571170197,Sans,1
166,Rue,0.56,0.42,5.124141882156119,5.544141882156119,Domicile,2
297,Rue,1.04,0.24,5.310848836535841,5.550848836535841,Entreprise,2
385,Domicile,5.139838256207339,0.42,5.139838256207339,5.559838256207339,Parking,1
208,Parking,5.3508818085923044,0.21,5.3508818085923044,5.560881808592304,Domicile,1
103,Rue,0.76,0.66,4.900881875293667,5.560881875293667,Domicile,2
484,Domicile,4.98854397656589,0.58,4.98854397656589,5.56854397656589,Rue,1
61,Domicile,5.47648681734224,0.1,5.47648681734224,5.576486817342239,Parking,1
248,Parking,0.74,0.74,4.838483180497753,5.578483180497753,Parking,2
142,Parking,0.47,0.17,5.41224274844672,5.58224274844672,Parking,2
448,Parking,5.182831867370445,0.4,5.182831867370445,5.582831867370445,Domicile,1
354,Domicile,5.275246067763163,0.31,5.275246067763163,5.585246067763163,Entreprise,1
365,Parking,0.3,0.2,5.389515973416227,5.589515973416227,Rue,4
468,Parking,5.159637059199858,0.43,5.159637059199858,5.589637059199858,Parking,1
191,Parking,0.79,0.7,4.8907059394527215,5.590705939452722,Parking,2
159,Domicile,5.363885280775428,0.23,5.363885280775428,5.593885280775428,Entreprise,1
472,Domicile,5.474353309542983,0.12,5.474353309542983,5.594353309542983,Rue,1
242,Rue,0.08,0.07,5.525003003135666,5.595003003135666,Parking,3
90,Rue,1.65,0.07,5.525190184186679,5.595190184186679,Domicile,2
265,Rue,0.67,0.47,5.132330660269452,5.602330660269452,Parking,2
52,Rue,5.403028666320512,0.2,5.403028666320512,5.603028666320512,Parking,1
170,Domicile,5.28469451625478,0.32,5.28469451625478,5.6046945162547805,Parking,1
35,Domicile,5.5640477923252565,0.06,5.5640477923252565,5.624047792325256,Domicile,1
168,Domicile,5.488869132752637,0.14,5.488869132752637,5.628869132752636,Rue,1
294,Rue,0.26,0.14,5.489522520022834,5.629522520022834,Rue,4
465,Rue,4.991865120908361,0.64,4.991865120908361,5.631865120908361,Rue,1
386,Rue,5.483449201694125,0.15,5.483449201694125,5.633449201694125,Parking,1
268,Rue,5.145551861702042,0.49,5.145551861702042,5.635551861702043,Parking,1
107,Domicile,5.483039899551399,0.16,5.483039899551399,5.6430398995513995,Rue,1
494,Domicile,5.3571509902723164,0.29,5.3571509902723164,5.6471509902723165,Parking,1
9,Rue,5.00211362011523,0.65,5.00211362011523,5.65211362011523,Rue,1
329,Domicile,5.453648775982409,0.2,5.453648775982409,5.6536487759824094,Rue,1
145,Domicile,5.455362832564802,0.2,5.455362832564802,5.655362832564802,Parking,1
220,Domicile,5.4071404003156545,0.25,5.4071404003156545,5.6571404003156545,Rue,1
5,Parking,1.97,0.13,5.528568857142099,5.6585688571420985,Parking,2
109,Domicile,5.441005970298398,0.22,5.441005970298398,5.6610059702983975,Entreprise,1
314,Rue,5.416378424531879,0.25,5.416378424531879,5.666378424531879,Rue,1
498,Rue,5.42825252065875,0.24,5.42825252065875,5.668252520658751,Rue,1
74,Rue,5.503620716387824,0.17,5.503620716387824,5.673620716387824,Domicile,1
443,Rue,5.515968755432861,0.16,5.515968755432861,5.675968755432861,Rue,1
258,Parking,5.558414006134368,0.12,5.558414006134368,5.678414006134368,Parking,1
176,Domicile,5.4498807096554795,0.23,5.4498807096554795,5.67988070965548,Entreprise,1
270,Domicile,4.990882547220569,0.71,4.990882547220569,5.700882547220569,Rue,1
328,Domicile,4.661880952519428,1.04,4.661880952519428,5.701880952519428,Entreprise,1
20,Rue,5.570097723943559,0.14,5.570097723943559,5.710097723943559,Parking,1
232,Domicile,5.523757719032651,0.19,5.523757719032651,5.713757719032651,Sans,1
266,Domicile,5.318206186325325,0.4,5.318206186325325,5.718206186325325,Entreprise,1
390,Rue,5.284118978569326,0.44,5.284118978569326,5.724118978569327,Rue,1
100,Rue,0.17,0.38,5.359968254009277,5.739968254009277,Domicile,2
32,Parking,0.59,0.06,5.691219499531959,5.751219499531959,Parking,2
388,Rue,5.650276981914787,0.12,5.650276981914787,5.770276981914787,Rue,1
293,Domicile,5.291021435006689,0.49,5.291021435006689,5.781021435006689,Parking,1
149,Parking,0.75,0.28,5.501044175903775,5.781044175903776,Domicile,2
96,Parking,5.65244794875025,0.13,5.65244794875025,5.78244794875025,Rue,1
131,Domicile,5.263209238794449,0.52,5.263209238794449,5.7832092387944485,Parking,1
197,Domicile,5.718043314405655,0.07,5.718043314405655,5.788043314405655,Parking,1
432,Domicile,5.6017333566520815,0.19,5.6017333566520815,5.791733356652082,Parking,1
275,Domicile,5.572232591482284,0.22,5.572232591482284,5.792232591482284,Rue,1
480,Rue,1.58,0.09,5.711509731513193,5.8015097315131925,Rue,2
375,Domicile,5.502501788078383,0.3,5.502501788078383,5.8025017880783825,Parking,1
106,Domicile,5.579295564433823,0.23,5.579295564433823,5.809295564433824,Rue,1
71,Rue,5.09979518179865,0.71,5.09979518179865,5.80979518179865,Parking,1
57,Domicile,5.592974081555834,0.22,5.592974081555834,5.812974081555834,Sans,1
107,Rue,0.11,0.06,5.7530398995514,5.813039899551399,Domicile,2
117,Domicile,5.612966424403946,0.21,5.612966424403946,5.822966424403946,Entreprise,1
325,Domicile,5.553048788076982,0.27,5.553048788076982,5.8230487880769815,Parking,1
43,Domicile,5.044188567148534,0.78,5.044188567148534,5.824188567148534,Parking,1
366,Parking,5.714367353733245,0.11,5.714367353733245,5.824367353733245,Domicile,1
116,Domicile,5.565658704266984,0.26,5.565658704266984,5.825658704266984,Parking,1
479,Domicile,5.736794879920231,0.1,5.736794879920231,5.83679487992023,Parking,1
469,Domicile,5.023329696427714,0.82,5.023329696427714,5.843329696427714,Sans,1
382,Rue,5.514436807349826,0.33,5.514436807349826,5.844436807349826,Domicile,1
99,Rue,1.54,0.05,5.79866760841991,5.84866760841991,Parking,2
163,Parking,2.03,0.29,5.569987047834128,5.859987047834128,Domicile,2
386,Parking,0.2,0.03,5.833449201694125,5.8634492016941255,Domicile,2
23,Domicile,5.713757528202853,0.15,5.713757528202853,5.863757528202854,Parking,1
170,Parking,0.05,0.21,5.65469451625478,5.86469451625478,Rue,2
14,Domicile,5.767293883569214,0.1,5.767293883569214,5.867293883569213,Parking,1
193,Domicile,5.697368020141404,0.18,5.697368020141404,5.877368020141404,Rue,1
283,Rue,5.634192079969389,0.25,5.634192079969389,5.884192079969389,Entreprise,1
235,Parking,0.38,0.2,5.688139814692344,5.8881398146923445,Domicile,2
217,Domicile,5.613549886681824,0.28,5.613549886681824,5.893549886681824,Parking,1
202,Rue,0.18,0.2,5.704453675778042,5.904453675778043,Domicile,3
343,Rue,0.2,0.38,5.526962309388065,5.9069623093880645,Parking,2
13,Domicile,5.780341896483578,0.13,5.780341896483578,5.910341896483578,Rue,1
310,Domicile,5.829378670378656,0.09,5.829378670378656,5.919378670378656,Parking,1
269,Domicile,5.763250985805077,0.16,5.763250985805077,5.923250985805077,Parking,1
200,Domicile,5.497389805935709,0.43,5.497389805935709,5.927389805935709,Parking,1
285,Domicile,5.78470427732312,0.15,5.78470427732312,5.93470427732312,Parking,1
207,Domicile,5.271258653852564,0.67,5.271258653852564,5.941258653852564,Domicile,1
36,Domicile,5.634780800775215,0.31,5.634780800775215,5.944780800775215,Parking,1
344,Parking,0.39,0.04,5.914854928354028,5.954854928354028,Rue,2
242,Parking,0.28,0.08,5.875003003135666,5.955003003135666,Domicile,4
